28888;8AE9F3B8-C140-4750-9BD0-8373C6916AE9;KZO;ALA;2019-12-22 15:55:00.000;NULL;1;2019-12-20 12:33:12.003
26928;3AB091DF-EF9A-46F7-B401-1BE8D4D7198D;TSE;ALA;2019-12-20 22:35:00.000;NULL;1;2019-12-20 08:17:46.447
26868;9ABE96C8-338A-48D4-BB70-D80EA0FAF455;TSE;ALA;2019-12-20 22:35:00.000;NULL;1;2019-12-20 08:17:46.447
27163;E862160B-91DB-4EFC-A5F5-3BEBD560A21C;ALA;DXB;2019-12-21 10:20:00.000;2019-12-31 11:25:00.000;1;2019-12-20 01:25:45.913
29775;A64754C4-F316-4EBC-996F-2FAAC4A783A3;CIT;ALA;2019-12-20 14:35:00.000;NULL;2;2019-12-19 22:10:35.893
29775;66F192BE-1C5F-40B2-B5BE-79C4C8E3EF8E;ALA;ICN;2019-12-21 01:20:00.000;2019-12-23 12:05:00.000;1;2019-12-19 22:04:23.407
28756;CA06FF88-FBA5-4D77-BB2E-88F00DB5D9EB;ALA;TSE;2019-12-20 08:45:00.000;NULL;1;2019-12-19 16:37:23.980
28398;41371534-C87C-4895-9041-E75835ECDD46;ALA;KZO;2019-12-20 12:45:00.000;2019-12-21 14:40:00.000;1;2019-12-19 14:51:24.703
29825;C04C7421-7B99-407C-93A7-D1F005DEFC1E;ALA;UKK;2019-12-20 18:00:00.000;NULL;1;2019-12-19 13:06:18.367
28386;B4B09B52-2F95-4431-9C21-C54A1A24D60C;TSE;ALA;2019-12-22 07:00:00.000;NULL;1;2019-12-19 11:33:03.120
28385;73606C08-8106-47BC-BB1D-814C317D4979;ALA;TSE;2019-12-21 12:55:00.000;2019-12-22 07:00:00.000;1;2019-12-19 11:31:23.823
27225;A416D654-16AE-43A7-875B-799EE24C8DB2;ALA;TSE;2019-12-19 19:50:00.000;NULL;1;2019-12-19 10:41:34.847
28482;178D2F81-6382-4F9D-9A16-EAB9D120C255;ALA;DXB;2019-12-20 10:20:00.000;2019-12-25 11:25:00.000;1;2019-12-19 10:30:43.890
25929;87C988DB-E453-4700-9534-1BE80A35C4FF;CIT;TSE;2019-12-19 23:10:00.000;NULL;1;2019-12-19 09:33:02.437
28770;B4A32856-EB31-4D48-B351-123714006FB0;ALA;TSE;2019-12-20 18:45:00.000;NULL;1;2019-12-18 22:52:42.223
28114;04697818-C1B1-4B9E-8C45-75CD7A74DE99;TSE;UKK;2019-12-18 18:45:00.000;NULL;1;2019-12-18 15:22:04.477
29043;E000F53F-54A2-497D-BB0C-6EA996F168EC;ALA;IST;2019-12-20 17:55:00.000;2019-12-21 22:05:00.000;1;2019-12-18 11:18:25.097
27724;A2817A39-6DEA-48C0-B62B-88C595AB38CB;TSE;GUW;2019-12-19 08:00:00.000;NULL;1;2019-12-18 11:10:01.033
28465;970985FD-CAE0-4BA5-B067-9AFD47D85F7E;TSE;ALA;2019-12-18 15:30:00.000;NULL;1;2019-12-18 10:42:43.413
29883;F5064721-9877-4E42-9DF3-3F613398A66D;TSE;KSN;2019-12-19 11:00:00.000;2019-12-22 12:50:00.000;2;2019-12-18 10:14:58.797
29741;242F7571-4B8B-4E49-8574-59DE2B84DB81;ALA;AKX;2019-12-18 10:40:00.000;NULL;1;2019-12-18 09:33:38.007
29742;494D40E3-017D-407D-BD89-B73E152CF8A6;ALA;AKX;2019-12-18 10:40:00.000;NULL;1;2019-12-18 09:33:38.007
29962;EC3375B9-1FF4-466D-970E-66A7028B61AF;KZO;ALA;2019-12-20 14:30:00.000;NULL;1;2019-12-18 07:37:18.363
28045;26B1A83C-5335-4961-AFFD-53ABF4168C12;CIT;ALA;2019-12-18 10:00:00.000;NULL;1;2019-12-17 20:10:47.320
29042;EA9BB248-91C1-4A11-B348-C0A42AF9CAF5;ALA;KUL;2019-12-19 22:35:00.000;2019-12-29 10:10:00.000;1;2019-12-17 19:11:36.753
29041;079A9C41-20D7-4AFD-A958-FF4750F7D11B;ALA;KUL;2019-12-19 22:35:00.000;2019-12-29 10:10:00.000;1;2019-12-17 19:11:36.753
28465;33EBB515-1BB0-4C8C-AFBA-2BE8E1487753;KGF;ALA;2019-12-18 07:55:00.000;NULL;2;2019-12-17 18:10:34.117
28310;C91116F7-65C3-4817-8508-4D5B7C72A909;CIT;TSE;2019-12-19 23:10:00.000;NULL;1;2019-12-17 17:40:38.980
29883;47D9AAAB-1FF7-46D6-AC7D-67567F243188;TSE;KSN;2019-12-19 11:00:00.000;2019-12-21 12:50:00.000;2;2019-12-17 17:39:08.930
29871;6B6A3463-E95B-4BA0-B2E7-1BE66882D680;AKX;TAS;2019-12-20 20:35:00.000;2019-12-23 23:05:00.000;1;2019-12-17 16:52:43.310
27611;FF1B3F6F-D101-4959-A829-9021E8F1F583;TSE;PLX;2019-12-17 19:50:00.000;NULL;2;2019-12-17 16:51:09.967
29883;DE02CDC5-1936-498C-B0DC-D82077446EE4;TSE;KSN;2019-12-19 11:00:00.000;2019-12-21 12:50:00.000;2;2019-12-17 15:44:24.197
27225;62C0427A-656A-4ED4-A395-CABB4677956D;TSE;ALA;2019-12-18 09:00:00.000;NULL;1;2019-12-17 15:41:49.757
28071;7BB6B992-950C-40D9-93F9-A2F27867C0E5;TSE;ALA;2019-12-17 20:30:00.000;NULL;1;2019-12-17 09:59:18.557
27908;FD3FC146-CCEA-47FB-AB57-E6B02EFB02FC;ALA;SCO;2019-12-26 21:30:00.000;NULL;1;2019-12-16 21:42:20.993
29383;60F3355A-662F-47EE-B326-96E0F7911E37;AKX;ALA;2019-12-17 13:40:00.000;NULL;1;2019-12-16 20:31:59.600
28903;00C820C5-8785-4256-94EA-1B770D94B203;GUW;SCO;2019-12-17 10:30:00.000;2019-12-18 12:25:00.000;1;2019-12-16 19:56:27.287
29703;E6AAD54F-ACC3-43B1-9ADE-637773566294;DME;TSE;2019-12-16 22:30:00.000;NULL;1;2019-12-16 18:54:47.503
28198;2232F67B-44B1-4254-9A2D-2D0A0EF95884;ALA;DME;2019-12-17 06:45:00.000;2019-12-18 09:40:00.000;1;2019-12-16 18:33:01.993
29565;02010CD2-347E-4A36-A047-C62F88CF7360;TSE;DXB;2019-12-16 15:00:00.000;2019-12-17 19:00:00.000;1;2019-12-16 13:20:59.287
28750;3BE5514E-C07A-4B88-B89D-06E39A663207;TSE;DXB;2019-12-17 15:00:00.000;2019-12-22 19:00:00.000;1;2019-12-16 11:53:13.680
